{'timestamp': Timestamp('2024-05-29 22:34:27.017000'), 'Close': 67712.22, 'ma1': 67714.04583333334, 'ma2': 67716.55423076922, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.508397435885854}
{'timestamp': Timestamp('2024-05-29 22:34:29.640000'), 'Close': 67721.94, 'ma1': 67714.49083333334, 'ma2': 67716.67884615384, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.1880128204938956}
{'timestamp': Timestamp('2024-05-29 22:34:31.660000'), 'Close': 67724.0, 'ma1': 67715.10666666667, 'ma2': 67716.8823076923, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.7756410256261006}
{'timestamp': Timestamp('2024-05-29 22:34:33.958000'), 'Close': 67729.82, 'ma1': 67716.2075, 'ma2': 67717.31, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.1024999999935972}
{'timestamp': Timestamp('2024-05-29 22:34:36.440000'), 'Close': 67729.82, 'ma1': 67717.30916666666, 'ma2': 67717.73730769231, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.42814102565171197}
{'timestamp': Timestamp('2024-05-29 22:34:38.642000'), 'Close': 67729.82, 'ma1': 67718.41083333334, 'ma2': 67718.16500000001, 'positions': 1.0, 'signals': 'Buy', 'oscillator': 0.24583333333430346}
{'timestamp': Timestamp('2024-05-29 22:34:40.743000'), 'Close': 67729.82, 'ma1': 67719.8775, 'ma2': 67718.59269230769, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.2848076923110057}
{'timestamp': Timestamp('2024-05-29 22:34:43.018000'), 'Close': 67729.83, 'ma1': 67721.34583333334, 'ma2': 67719.02076923077, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.3250641025661025}
{'timestamp': Timestamp('2024-05-29 22:34:45.097000'), 'Close': 67729.82, 'ma1': 67722.8125, 'ma2': 67719.44807692309, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.3644230769132264}
{'timestamp': Timestamp('2024-05-29 22:34:47.128000'), 'Close': 67729.82, 'ma1': 67724.27916666667, 'ma2': 67719.8753846154, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 4.403782051274902}
{'timestamp': Timestamp('2024-05-29 22:34:50.018000'), 'Close': 67729.83, 'ma1': 67725.74666666667, 'ma2': 67720.30346153847, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.443205128205591}
{'timestamp': Timestamp('2024-05-29 22:34:52.841000'), 'Close': 67729.83, 'ma1': 67727.21416666667, 'ma2': 67720.73153846154, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 6.48262820513628}
{'timestamp': Timestamp('2024-05-29 22:34:54.966000'), 'Close': 67729.83, 'ma1': 67728.68166666667, 'ma2': 67721.15961538462, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 7.522051282052416}
{'timestamp': Timestamp('2024-05-29 22:34:57.382000'), 'Close': 67729.83, 'ma1': 67729.33916666666, 'ma2': 67721.5873076923, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 7.751858974355855}
{'timestamp': Timestamp('2024-05-29 22:34:59.423000'), 'Close': 67729.82, 'ma1': 67729.82416666667, 'ma2': 67722.01461538461, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 7.809551282058237}
{'timestamp': Timestamp('2024-05-29 22:35:02.020000'), 'Close': 67729.83, 'ma1': 67729.825, 'ma2': 67722.52346153847, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 7.301538461528253}
{'timestamp': Timestamp('2024-05-29 22:35:04.653000'), 'Close': 67729.83, 'ma1': 67729.82583333335, 'ma2': 67723.03192307692, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 6.793910256426898}
{'timestamp': Timestamp('2024-05-29 22:35:07.019000'), 'Close': 67722.0, 'ma1': 67729.17416666668, 'ma2': 67723.23923076924, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.934935897443211}
{'timestamp': Timestamp('2024-05-29 22:35:10.019000'), 'Close': 67722.01, 'ma1': 67728.52333333333, 'ma2': 67723.4473076923, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.0760256410285365}
{'timestamp': Timestamp('2024-05-29 22:35:13.020000'), 'Close': 67726.05, 'ma1': 67728.20833333333, 'ma2': 67723.81076923077, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 4.397564102560864}
{'timestamp': Timestamp('2024-05-29 22:35:16.568000'), 'Close': 67726.05, 'ma1': 67727.89416666668, 'ma2': 67724.34269230769, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.5514743589883437}
{'timestamp': Timestamp('2024-05-29 22:35:19.020000'), 'Close': 67726.06, 'ma1': 67727.58083333333, 'ma2': 67724.8753846154, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.705448717926629}
{'timestamp': Timestamp('2024-05-29 22:35:21.113000'), 'Close': 67726.05, 'ma1': 67727.26583333334, 'ma2': 67725.40730769231, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.8585256410297006}
{'timestamp': Timestamp('2024-05-29 22:35:24.020000'), 'Close': 67726.05, 'ma1': 67726.95083333332, 'ma2': 67725.93923076923, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.0116025640891166}
{'timestamp': Timestamp('2024-05-29 22:35:27.021000'), 'Close': 67726.05, 'ma1': 67726.63583333333, 'ma2': 67726.47115384616, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 0.16467948717763647}
{'timestamp': Timestamp('2024-05-29 22:35:29.059000'), 'Close': 67729.82, 'ma1': 67726.63500000001, 'ma2': 67727.14807692308, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.51307692307455}
{'timestamp': Timestamp('2024-05-29 22:35:31.623000'), 'Close': 67733.99, 'ma1': 67726.9825, 'ma2': 67727.98538461539, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.002884615387302}
{'timestamp': Timestamp('2024-05-29 22:35:35.021000'), 'Close': 67733.99, 'ma1': 67727.32916666668, 'ma2': 67728.44884615386, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.1196794871793827}
{'timestamp': Timestamp('2024-05-29 22:35:38.021000'), 'Close': 67734.0, 'ma1': 67727.67666666667, 'ma2': 67728.83346153847, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.1567948718002299}
{'timestamp': Timestamp('2024-05-29 22:35:40.023000'), 'Close': 67734.0, 'ma1': 67728.67666666667, 'ma2': 67728.99423076924, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.3175641025736695}
{'timestamp': Timestamp('2024-05-29 22:35:43.021000'), 'Close': 67734.0, 'ma1': 67729.67583333334, 'ma2': 67729.155, 'positions': 1.0, 'signals': 'Buy', 'oscillator': 0.5208333333430346}
{'timestamp': Timestamp('2024-05-29 22:35:46.022000'), 'Close': 67733.99, 'ma1': 67730.33750000001, 'ma2': 67729.31538461539, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.0221153846214293}
{'timestamp': Timestamp('2024-05-29 22:35:48.093000'), 'Close': 67734.0, 'ma1': 67731.0, 'ma2': 67729.47615384616, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.5238461538392585}
{'timestamp': Timestamp('2024-05-29 22:35:50.277000'), 'Close': 67733.99, 'ma1': 67731.66083333334, 'ma2': 67729.63615384615, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.0246794871927705}
{'timestamp': Timestamp('2024-05-29 22:35:53.022000'), 'Close': 67733.99, 'ma1': 67732.3225, 'ma2': 67729.79653846154, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.525961538456613}
{'timestamp': Timestamp('2024-05-29 22:35:55.149000'), 'Close': 67733.99, 'ma1': 67732.98416666668, 'ma2': 67729.95692307691, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.0272435897641117}
{'timestamp': Timestamp('2024-05-29 22:35:57.287000'), 'Close': 67733.99, 'ma1': 67733.64583333333, 'ma2': 67730.11692307693, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.528910256398376}
{'timestamp': Timestamp('2024-05-29 22:35:59.974000'), 'Close': 67734.0, 'ma1': 67733.99416666666, 'ma2': 67730.2773076923, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.7168589743523626}
{'timestamp': Timestamp('2024-05-29 22:36:02.007000'), 'Close': 67733.99, 'ma1': 67733.99416666667, 'ma2': 67730.43730769231, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.556858974363422}
{'timestamp': Timestamp('2024-05-29 22:36:05.222000'), 'Close': 67733.99, 'ma1': 67733.99416666667, 'ma2': 67730.59730769231, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.3968589743599296}
{'timestamp': Timestamp('2024-05-29 22:36:07.721000'), 'Close': 67734.0, 'ma1': 67733.99416666667, 'ma2': 67730.75807692307, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.236089743601042}
{'timestamp': Timestamp('2024-05-29 22:36:10.243000'), 'Close': 67729.83, 'ma1': 67733.64666666667, 'ma2': 67730.75807692307, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.8885897435975494}
{'timestamp': Timestamp('2024-05-29 22:36:12.621000'), 'Close': 67724.53, 'ma1': 67732.8575, 'ma2': 67730.55423076924, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.303269230760634}
{'timestamp': Timestamp('2024-05-29 22:36:15.024000'), 'Close': 67724.54, 'ma1': 67732.07, 'ma2': 67730.65192307693, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.4180769230733858}
{'timestamp': Timestamp('2024-05-29 22:36:17.049000'), 'Close': 67724.53, 'ma1': 67731.28083333334, 'ma2': 67730.74884615386, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 0.5319871794781648}
{'timestamp': Timestamp('2024-05-29 22:36:19.693000'), 'Close': 67724.54, 'ma1': 67730.49333333333, 'ma2': 67730.69076923077, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.19743589744030032}
{'timestamp': Timestamp('2024-05-29 22:36:21.983000'), 'Close': 67724.53, 'ma1': 67729.705, 'ma2': 67730.6323076923, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.9273076922982}
{'timestamp': Timestamp('2024-05-29 22:36:24.024000'), 'Close': 67724.54, 'ma1': 67728.9175, 'ma2': 67730.57384615384, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.6563461538462434}
{'timestamp': Timestamp('2024-05-29 22:36:26.044000'), 'Close': 67724.54, 'ma1': 67728.13, 'ma2': 67730.51576923077, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.3857692307647085}
{'timestamp': Timestamp('2024-05-29 22:36:29.024000'), 'Close': 67724.54, 'ma1': 67727.34166666667, 'ma2': 67730.4576923077, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -3.1160256410221336}
{'timestamp': Timestamp('2024-05-29 22:36:31.338000'), 'Close': 67724.53, 'ma1': 67726.55333333333, 'ma2': 67730.39923076924, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -3.845897435909137}
{'timestamp': Timestamp('2024-05-29 22:36:33.812000'), 'Close': 67724.54, 'ma1': 67725.76583333332, 'ma2': 67730.19615384616, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -4.43032051283808}
{'timestamp': Timestamp('2024-05-29 22:36:36.025000'), 'Close': 67729.98, 'ma1': 67725.43083333333, 'ma2': 67730.04192307693, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -4.611089743601042}
{'timestamp': Timestamp('2024-05-29 22:36:39.025000'), 'Close': 67729.98, 'ma1': 67725.44333333333, 'ma2': 67729.88769230769, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -4.444358974360512}
{'timestamp': Timestamp('2024-05-29 22:36:41.121000'), 'Close': 67731.14, 'ma1': 67725.99416666666, 'ma2': 67729.77769230769, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -3.783525641032611}
{'timestamp': Timestamp('2024-05-29 22:36:44.023000'), 'Close': 67731.13, 'ma1': 67726.54333333332, 'ma2': 67729.66730769232, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -3.123974358997657}
{'timestamp': Timestamp('2024-05-29 22:36:46.260000'), 'Close': 67731.13, 'ma1': 67727.09333333334, 'ma2': 67729.55692307692, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.463589743580087}
{'timestamp': Timestamp('2024-05-29 22:36:48.705000'), 'Close': 67731.14, 'ma1': 67727.64333333333, 'ma2': 67729.44730769232, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.803974358990672}
{'timestamp': Timestamp('2024-05-29 22:36:51.026000'), 'Close': 67731.13, 'ma1': 67728.19333333333, 'ma2': 67729.33692307692, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.143589743587654}
{'timestamp': Timestamp('2024-05-29 22:36:54.026000'), 'Close': 67731.13, 'ma1': 67728.74250000001, 'ma2': 67729.22692307693, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.4844230769231217}
{'timestamp': Timestamp('2024-05-29 22:36:56.082000'), 'Close': 67731.13, 'ma1': 67729.29166666667, 'ma2': 67729.11692307693, 'positions': 1.0, 'signals': 'Buy', 'oscillator': 0.1747435897414107}
{'timestamp': Timestamp('2024-05-29 22:36:58.147000'), 'Close': 67731.14, 'ma1': 67729.84166666666, 'ma2': 67729.0073076923, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 0.8343589743599296}
{'timestamp': Timestamp('2024-05-29 22:37:00.226000'), 'Close': 67731.14, 'ma1': 67730.3925, 'ma2': 67728.8976923077, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.4948076923028566}
{'timestamp': Timestamp('2024-05-29 22:37:02.343000'), 'Close': 67731.14, 'ma1': 67730.9425, 'ma2': 67728.7876923077, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.154807692306349}
{'timestamp': Timestamp('2024-05-29 22:37:04.444000'), 'Close': 67731.14, 'ma1': 67731.03916666667, 'ma2': 67728.67807692308, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.36108974358649}
{'timestamp': Timestamp('2024-05-29 22:37:06.547000'), 'Close': 67731.14, 'ma1': 67731.13583333333, 'ma2': 67728.56846153847, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.567371794866631}
{'timestamp': Timestamp('2024-05-29 22:37:08.645000'), 'Close': 67731.14, 'ma1': 67731.13583333333, 'ma2': 67728.45846153845, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.677371794881765}
{'timestamp': Timestamp('2024-05-29 22:37:11.027000'), 'Close': 67731.14, 'ma1': 67731.13666666667, 'ma2': 67728.50884615384, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.627820512832841}
{'timestamp': Timestamp('2024-05-29 22:37:15.027000'), 'Close': 67731.13, 'ma1': 67731.13666666667, 'ma2': 67728.76269230769, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.373974358983105}
{'timestamp': Timestamp('2024-05-29 22:37:18.028000'), 'Close': 67727.06, 'ma1': 67730.79666666668, 'ma2': 67728.85961538462, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.9370512820605654}
{'timestamp': Timestamp('2024-05-29 22:37:20.060000'), 'Close': 67724.55, 'ma1': 67730.24833333334, 'ma2': 67728.86038461539, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.387948717951076}
{'timestamp': Timestamp('2024-05-29 22:37:22.242000'), 'Close': 67724.56, 'ma1': 67729.70083333334, 'ma2': 67728.86115384616, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 0.8396794871805469}
{'timestamp': Timestamp('2024-05-29 22:37:25.028000'), 'Close': 67724.56, 'ma1': 67729.15333333334, 'ma2': 67728.86230769231, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 0.291025641025044}
{'timestamp': Timestamp('2024-05-29 22:37:27.711000'), 'Close': 67724.55, 'ma1': 67728.60416666667, 'ma2': 67728.8626923077, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.25852564102387987}
{'timestamp': Timestamp('2024-05-29 22:37:30.029000'), 'Close': 67715.6, 'ma1': 67727.30916666666, 'ma2': 67728.51884615385, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.2096794871904422}
{'timestamp': Timestamp('2024-05-29 22:37:32.102000'), 'Close': 67715.61, 'ma1': 67726.015, 'ma2': 67728.17538461539, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.160384615388466}
{'timestamp': Timestamp('2024-05-29 22:37:34.301000'), 'Close': 67715.6, 'ma1': 67724.72, 'ma2': 67727.83192307691, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -3.111923076910898}
{'timestamp': Timestamp('2024-05-29 22:37:36.708000'), 'Close': 67715.6, 'ma1': 67723.425, 'ma2': 67727.48807692308, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -4.06307692307746}
{'timestamp': Timestamp('2024-05-29 22:37:38.742000'), 'Close': 67715.6, 'ma1': 67722.13, 'ma2': 67726.935, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -4.804999999993015}
{'timestamp': Timestamp('2024-05-29 22:37:41.006000'), 'Close': 67715.6, 'ma1': 67720.835, 'ma2': 67726.38192307691, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -5.54692307690857}
{'timestamp': Timestamp('2024-05-29 22:37:43.029000'), 'Close': 67710.0, 'ma1': 67719.07416666667, 'ma2': 67725.56884615385, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -6.494679487179383}
{'timestamp': Timestamp('2024-05-29 22:37:46.029000'), 'Close': 67710.01, 'ma1': 67717.65333333334, 'ma2': 67724.75653846153, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -7.103205128194531}
{'timestamp': Timestamp('2024-05-29 22:37:48.197000'), 'Close': 67705.02, 'ma1': 67716.02583333333, 'ma2': 67723.75230769231, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -7.726474358976702}
{'timestamp': Timestamp('2024-05-29 22:37:50.200000'), 'Close': 67705.02, 'ma1': 67714.3975, 'ma2': 67722.74769230769, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -8.350192307683756}
{'timestamp': Timestamp('2024-05-29 22:37:52.302000'), 'Close': 67705.02, 'ma1': 67712.76916666668, 'ma2': 67721.74346153847, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -8.974294871790335}
{'timestamp': Timestamp('2024-05-29 22:37:54.400000'), 'Close': 67705.02, 'ma1': 67711.14166666666, 'ma2': 67720.73923076924, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -9.597564102572505}
{'timestamp': Timestamp('2024-05-29 22:37:56.500000'), 'Close': 67705.02, 'ma1': 67710.26, 'ma2': 67719.735, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -9.47500000000582}
{'timestamp': Timestamp('2024-05-29 22:37:58.962000'), 'Close': 67705.03, 'ma1': 67709.37833333334, 'ma2': 67718.73076923078, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -9.352435897439136}
{'timestamp': Timestamp('2024-05-29 22:38:01.343000'), 'Close': 67705.02, 'ma1': 67708.49666666667, 'ma2': 67717.72615384616, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -9.229487179487478}
{'timestamp': Timestamp('2024-05-29 22:38:03.541000'), 'Close': 67705.02, 'ma1': 67707.615, 'ma2': 67716.72153846154, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -9.10653846153582}
{'timestamp': Timestamp('2024-05-29 22:38:05.633000'), 'Close': 67705.03, 'ma1': 67706.73416666668, 'ma2': 67715.7173076923, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -8.983141025630175}
{'timestamp': Timestamp('2024-05-29 22:38:08.049000'), 'Close': 67705.03, 'ma1': 67705.85333333333, 'ma2': 67714.71307692307, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -8.859743589739082}
{'timestamp': Timestamp('2024-05-29 22:38:11.031000'), 'Close': 67705.03, 'ma1': 67705.43916666666, 'ma2': 67713.70884615384, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -8.269679487173562}
{'timestamp': Timestamp('2024-05-29 22:38:13.722000'), 'Close': 67705.03, 'ma1': 67705.02416666667, 'ma2': 67712.70461538462, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -7.680448717947002}
{'timestamp': Timestamp('2024-05-29 22:38:15.744000'), 'Close': 67705.03, 'ma1': 67705.02500000001, 'ma2': 67711.70076923077, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -6.675769230758306}
{'timestamp': Timestamp('2024-05-29 22:38:18.197000'), 'Close': 67705.03, 'ma1': 67705.02583333333, 'ma2': 67710.85346153847, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -5.827628205137444}
{'timestamp': Timestamp('2024-05-29 22:38:20.350000'), 'Close': 67705.02, 'ma1': 67705.02583333333, 'ma2': 67710.10230769232, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -5.076474358982523}
{'timestamp': Timestamp('2024-05-29 22:38:22.578000'), 'Close': 67705.03, 'ma1': 67705.02666666667, 'ma2': 67709.35115384616, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -4.324487179488642}
{'timestamp': Timestamp('2024-05-29 22:38:24.992000'), 'Close': 67705.02, 'ma1': 67705.02666666667, 'ma2': 67708.59961538462, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -3.572948717948748}
{'timestamp': Timestamp('2024-05-29 22:38:27.069000'), 'Close': 67705.03, 'ma1': 67705.02666666667, 'ma2': 67707.84884615384, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.8221794871642487}
{'timestamp': Timestamp('2024-05-29 22:38:29.641000'), 'Close': 67705.02, 'ma1': 67705.02666666667, 'ma2': 67707.44192307693, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.415256410255097}
{'timestamp': Timestamp('2024-05-29 22:38:31.983000'), 'Close': 67705.0, 'ma1': 67705.02500000001, 'ma2': 67707.03384615385, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -2.0088461538398406}
{'timestamp': Timestamp('2024-05-29 22:38:34.697000'), 'Close': 67704.0, 'ma1': 67704.93916666666, 'ma2': 67706.58769230769, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.6485256410232978}
{'timestamp': Timestamp('2024-05-29 22:38:36.791000'), 'Close': 67702.9, 'ma1': 67704.76166666667, 'ma2': 67706.09923076924, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.3375641025631921}
{'timestamp': Timestamp('2024-05-29 22:38:38.944000'), 'Close': 67702.91, 'ma1': 67704.585, 'ma2': 67705.61115384616, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -1.0261538461491}
{'timestamp': Timestamp('2024-05-29 22:38:41.044000'), 'Close': 67702.91, 'ma1': 67704.40833333334, 'ma2': 67705.12307692309, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.7147435897495598}
{'timestamp': Timestamp('2024-05-29 22:38:43.282000'), 'Close': 67702.91, 'ma1': 67704.23166666667, 'ma2': 67704.85038461539, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.6187179487169487}
{'timestamp': Timestamp('2024-05-29 22:38:45.616000'), 'Close': 67702.91, 'ma1': 67704.05500000001, 'ma2': 67704.5773076923, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.5223076922993641}
{'timestamp': Timestamp('2024-05-29 22:38:48.034000'), 'Close': 67702.9, 'ma1': 67703.87833333334, 'ma2': 67704.49576923078, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.6174358974385541}
{'timestamp': Timestamp('2024-05-29 22:38:50.077000'), 'Close': 67707.54, 'ma1': 67704.08750000001, 'ma2': 67704.59269230769, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.5051923076825915}
{'timestamp': Timestamp('2024-05-29 22:38:53.034000'), 'Close': 67707.53, 'ma1': 67704.29666666666, 'ma2': 67704.68923076923, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.39256410257075913}
{'timestamp': Timestamp('2024-05-29 22:38:55.291000'), 'Close': 67713.19, 'ma1': 67704.97666666667, 'ma2': 67705.00346153846, 'positions': 0.0, 'signals': 'Sell', 'oscillator': -0.026794871795573272}
{'timestamp': Timestamp('2024-05-29 22:38:57.456000'), 'Close': 67713.18, 'ma1': 67705.65666666666, 'ma2': 67705.31730769231, 'positions': 1.0, 'signals': 'Buy', 'oscillator': 0.33935897435003426}
{'timestamp': Timestamp('2024-05-29 22:38:59.496000'), 'Close': 67713.19, 'ma1': 67706.33916666666, 'ma2': 67705.63115384615, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 0.708012820512522}
{'timestamp': Timestamp('2024-05-29 22:39:02.036000'), 'Close': 67713.18, 'ma1': 67707.10416666667, 'ma2': 67705.94499999999, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.1591666666790843}
{'timestamp': Timestamp('2024-05-29 22:39:04.049000'), 'Close': 67713.18, 'ma1': 67707.96083333333, 'ma2': 67706.25884615384, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 1.7019871794909704}
{'timestamp': Timestamp('2024-05-29 22:39:06.258000'), 'Close': 67713.19, 'ma1': 67708.81749999999, 'ma2': 67706.5726923077, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.2448076922883047}
{'timestamp': Timestamp('2024-05-29 22:39:09.035000'), 'Close': 67713.19, 'ma1': 67709.67416666666, 'ma2': 67706.88653846153, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 2.7876282051292947}
{'timestamp': Timestamp('2024-05-29 22:39:11.188000'), 'Close': 67713.19, 'ma1': 67710.53083333332, 'ma2': 67707.20038461538, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 3.330448717941181}
{'timestamp': Timestamp('2024-05-29 22:39:13.249000'), 'Close': 67717.84, 'ma1': 67711.77500000001, 'ma2': 67707.69307692308, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 4.081923076926614}
{'timestamp': Timestamp('2024-05-29 22:39:15.422000'), 'Close': 67717.85, 'ma1': 67713.02083333333, 'ma2': 67708.18615384615, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 4.83467948717589}
{'timestamp': Timestamp('2024-05-29 22:39:17.482000'), 'Close': 67719.54, 'ma1': 67714.02083333333, 'ma2': 67708.74423076923, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.2766025641030865}
{'timestamp': Timestamp('2024-05-29 22:39:20.137000'), 'Close': 67719.54, 'ma1': 67715.02166666667, 'ma2': 67709.30269230768, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.718974358984269}
{'timestamp': Timestamp('2024-05-29 22:39:22.722000'), 'Close': 67719.54, 'ma1': 67715.55083333333, 'ma2': 67709.86076923077, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.690064102556789}
{'timestamp': Timestamp('2024-05-29 22:39:24.936000'), 'Close': 67720.59, 'ma1': 67716.16833333333, 'ma2': 67710.4596153846, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.708717948728008}
{'timestamp': Timestamp('2024-05-29 22:39:27.644000'), 'Close': 67724.17, 'ma1': 67717.08333333333, 'ma2': 67711.19576923078, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 5.887564102551551}
{'timestamp': Timestamp('2024-05-29 22:39:30.036000'), 'Close': 67724.16, 'ma1': 67717.99833333334, 'ma2': 67711.93192307692, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 6.066410256418749}
{'timestamp': Timestamp('2024-05-29 22:39:32.662000'), 'Close': 67733.99, 'ma1': 67719.7325, 'ma2': 67713.04692307692, 'positions': 1.0, 'signals': 'Sell', 'oscillator': 6.685576923075132}
