open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-04-20 07:00:00,0.6844,0.6876,0.6833,0.6858,7105638.0,2024-04-20 07:59:59.999,4869626.58650,13285,3561403,2440843.79620,0
2024-04-20 08:00:00,0.6859,0.686,0.6808,0.6817,7882171.0,2024-04-20 08:59:59.999,5385081.84720,15119,3565098,2435751.18570,0
2024-04-20 09:00:00,0.6817,0.6825,0.6759,0.6798,11752189.0,2024-04-20 09:59:59.999,7978627.65060,19927,5830038,3957883.15260,0
2024-04-20 10:00:00,0.6798,0.6833,0.6762,0.6795,11650754.0,2024-04-20 10:59:59.999,7919713.23510,18940,6060819,4120268.63940,0
2024-04-20 11:00:00,0.6794,0.6837,0.6777,0.6816,7473905.0,2024-04-20 11:59:59.999,5089752.06110,16563,3696304,2517214.07220,0
2024-04-20 12:00:00,0.6816,0.6884,0.6796,0.6854,9976877.0,2024-04-20 12:59:59.999,6824745.64570,17979,4937150,3377599.75610,0
2024-04-20 13:00:00,0.6853,0.6898,0.6842,0.6895,10554533.0,2024-04-20 13:59:59.999,7248313.26230,16478,5673891,3897555.53270,0
2024-04-20 14:00:00,0.6894,0.6937,0.688,0.6912,16684411.0,2024-04-20 14:59:59.999,11526548.17650,22863,8753732,6048190.79140,0
2024-04-20 15:00:00,0.6911,0.7054,0.6888,0.7052,18835593.0,2024-04-20 15:59:59.999,13148322.83810,29943,10067078,7025263.49160,0
2024-04-20 16:00:00,0.7052,0.7117,0.7013,0.708,22397956.0,2024-04-20 16:59:59.999,15831997.27960,36697,10911266,7712646.22510,0
2024-04-20 17:00:00,0.7081,0.7324,0.708,0.732,25540391.0,2024-04-20 17:59:59.999,18452883.77510,44593,13413249,9692193.93450,0
2024-04-20 18:00:00,0.7319,0.7357,0.7264,0.7298,23134280.0,2024-04-20 18:59:59.999,16898980.34790,39632,10772306,7868678.84080,0
2024-04-20 19:00:00,0.7297,0.738,0.7272,0.7345,15848123.0,2024-04-20 19:59:59.999,11616140.46080,28207,8388370,6148498.32090,0
2024-04-20 20:00:00,0.7345,0.739,0.7325,0.7371,12764977.0,2024-04-20 20:59:59.999,9401077.84290,22017,6264870,4613414.85990,0
2024-04-20 21:00:00,0.7371,0.7402,0.7345,0.7375,7427422.0,2024-04-20 21:59:59.999,5477684.13170,16203,4051460,2987680.01300,0
2024-04-20 22:00:00,0.7375,0.74,0.7322,0.7344,13758640.0,2024-04-20 22:59:59.999,10121885.51880,22586,6693397,4924854.38880,0
2024-04-20 23:00:00,0.7344,0.7401,0.7344,0.7379,8979597.0,2024-04-20 23:59:59.999,6617543.33690,17207,4542334,3347263.18560,0
2024-04-21 00:00:00,0.7379,0.7397,0.7263,0.7307,19598642.0,2024-04-21 00:59:59.999,14383235.63160,29452,9682675,7106193.76810,0
2024-04-21 01:00:00,0.7307,0.7401,0.7307,0.7366,10448169.0,2024-04-21 01:59:59.999,7694403.75700,21185,5747959,4233003.22990,0
2024-04-21 02:00:00,0.7366,0.7445,0.7356,0.7414,13967858.0,2024-04-21 02:59:59.999,10333706.80600,24851,7030641,5201236.81050,0
2024-04-21 03:00:00,0.7415,0.7449,0.7341,0.7351,11561281.0,2024-04-21 03:59:59.999,8543961.06160,21133,5470990,4043858.99050,0
2024-04-21 04:00:00,0.7352,0.7375,0.7308,0.7361,9553403.0,2024-04-21 04:59:59.999,7008113.21360,16676,4905842,3598887.50690,0
2024-04-21 05:00:00,0.7361,0.7383,0.7318,0.7349,6603964.0,2024-04-21 05:59:59.999,4858246.01010,13581,3342168,2459250.91360,0
2024-04-21 06:00:00,0.7349,0.7388,0.733,0.7341,6160320.0,2024-04-21 06:59:59.999,4531723.66080,14302,3281482,2414127.74040,0
2024-04-21 07:00:00,0.7341,0.7354,0.7295,0.7332,7553800.0,2024-04-21 07:59:59.999,5532621.88050,14907,3609255,2643493.05070,0
2024-04-21 08:00:00,0.7333,0.7343,0.7281,0.7283,7458538.0,2024-04-21 08:59:59.999,5452468.87020,14256,3333789,2437601.63470,0
2024-04-21 09:00:00,0.7284,0.7306,0.7258,0.7281,10412614.0,2024-04-21 09:59:59.999,7579001.59750,16694,5329421,3879249.72750,0
2024-04-21 10:00:00,0.7282,0.7293,0.7231,0.7259,9997118.0,2024-04-21 10:59:59.999,7252862.09620,18901,4737733,3437620.81200,0
2024-04-21 11:00:00,0.7259,0.7314,0.7233,0.7253,10353287.0,2024-04-21 11:59:59.999,7528858.79590,17330,5135230,3734002.89040,0
2024-04-21 12:00:00,0.7254,0.7263,0.7179,0.7191,12302869.0,2024-04-21 12:59:59.999,8877115.76910,20156,5423970,3914037.53040,0
2024-04-21 13:00:00,0.7191,0.7218,0.7108,0.7138,16618931.0,2024-04-21 13:59:59.999,11904367.69400,24190,8325692,5964601.31160,0
2024-04-21 14:00:00,0.7137,0.7183,0.7122,0.7144,12328370.0,2024-04-21 14:59:59.999,8819960.35010,19384,6490952,4643939.96020,0
2024-04-21 15:00:00,0.7144,0.7213,0.7141,0.7181,9361754.0,2024-04-21 15:59:59.999,6725734.07030,16515,4662237,3348962.91210,0
2024-04-21 16:00:00,0.7181,0.7193,0.7003,0.7074,33813910.0,2024-04-21 16:59:59.999,23959097.09190,48823,15657768,11097004.76600,0
2024-04-21 17:00:00,0.7074,0.7108,0.7034,0.71,9678226.0,2024-04-21 17:59:59.999,6845669.89210,19642,5324131,3766049.82000,0
2024-04-21 18:00:00,0.71,0.7106,0.7067,0.71,6300976.0,2024-04-21 18:59:59.999,4466996.64650,14096,3019142,2140383.74640,0
2024-04-21 19:00:00,0.71,0.713,0.7082,0.7087,6859410.0,2024-04-21 19:59:59.999,4876990.15570,15751,3382537,2405147.33240,0
2024-04-21 20:00:00,0.7087,0.7148,0.7066,0.7146,11181833.0,2024-04-21 20:59:59.999,7952348.82930,17898,6328974,4502681.24960,0
2024-04-21 21:00:00,0.7146,0.7212,0.7126,0.7131,9935861.0,2024-04-21 21:59:59.999,7126067.24230,18693,4597296,3296408.27860,0
2024-04-21 22:00:00,0.7131,0.7195,0.7116,0.7147,12204548.0,2024-04-21 22:59:59.999,8733385.62210,20721,5738252,4105928.98070,0
2024-04-21 23:00:00,0.7146,0.7153,0.7108,0.7132,6652987.0,2024-04-21 23:59:59.999,4743696.91320,14141,3126674,2229512.41550,0
2024-04-22 00:00:00,0.7131,0.721,0.7101,0.7132,13485714.0,2024-04-22 00:59:59.999,9644850.63940,25099,6032100,4312913.16400,0
2024-04-22 01:00:00,0.7132,0.7241,0.7099,0.7118,23319594.0,2024-04-22 01:59:59.999,16668522.95050,37202,11430585,8170636.49820,0
2024-04-22 02:00:00,0.7117,0.7148,0.7081,0.7139,14665372.0,2024-04-22 02:59:59.999,10432815.72060,25422,7313740,5203526.19410,0
2024-04-22 03:00:00,0.7138,0.7338,0.7128,0.7301,17581614.0,2024-04-22 03:59:59.999,12748456.38180,33744,10132656,7345170.06020,0
2024-04-22 04:00:00,0.7301,0.7375,0.7284,0.737,16905725.0,2024-04-22 04:59:59.999,12390785.38720,30134,8165050,5984963.94720,0
2024-04-22 05:00:00,0.737,0.7416,0.7332,0.7413,11158323.0,2024-04-22 05:59:59.999,8225158.03760,22556,5669960,4180211.55810,0
2024-04-22 06:00:00,0.7412,0.7447,0.7374,0.7378,12543827.0,2024-04-22 06:59:59.999,9298612.44970,23651,5695367,4221785.83280,0
2024-04-22 07:00:00,0.7378,0.7421,0.7321,0.7321,9816203.0,2024-04-22 07:59:59.999,7229555.59030,20576,4719154,3476585.74460,0
2024-04-22 08:00:00,0.7322,0.7341,0.7283,0.7297,9351355.0,2024-04-22 08:59:59.999,6839090.70420,17392,4555667,3332045.03060,0
2024-04-22 09:00:00,0.7298,0.7374,0.7286,0.7371,11917441.0,2024-04-22 09:59:59.999,8753495.52570,18174,5968947,4384513.99750,0
2024-04-22 10:00:00,0.7371,0.7418,0.7357,0.7413,11602122.0,2024-04-22 10:59:59.999,8578096.46130,20253,5805909,4292575.51480,0
2024-04-22 11:00:00,0.7414,0.7419,0.7346,0.7373,7979563.0,2024-04-22 11:59:59.999,5888052.74090,15682,3576032,2638664.33860,0
2024-04-22 12:00:00,0.7374,0.7481,0.7361,0.7425,17092784.0,2024-04-22 12:59:59.999,12686588.52190,27556,9285280,6894140.33270,0
