open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,sma_50,ema_50,rsi,macd,macd_signal,macd_hist,doji,hammer,close_lag_1
2024-04-22 20:00:00,1.096046373072736,1.0751934076157248,1.1720695749361856,1.138100891854464,-0.9479017448377771,2024-04-22 20:59:59.999,3453267.3209,11835,2356458,1740873.3529,0,0.8348928688996935,0.6904081465665627,0.5504953028478055,0.7257432888005908,0.8245240877340648,-0.09581239704576831,0,0,1.0960692994072623
2024-04-22 21:00:00,1.1380970232112013,1.0829943871526522,1.2204837350600142,1.1724903765839934,-1.0249312544469118,2024-04-22 21:59:59.999,2894163.4303,9614,2080153,1538824.2032,0,0.8404365319819608,0.7250879003681715,0.6148698245761557,0.7092397039166961,0.8117764097794391,-0.11002588540553604,0,0,1.138100891854464
2024-04-22 22:00:00,1.1725021005972194,1.356028670945136,1.3061395568175505,1.4093957158318586,-0.40602872906464743,2024-04-22 22:59:59.999,7458872.1999,16455,5133283,3817228.9457,0,0.8495439784742552,0.771859601363302,1.0294144483954446,0.7708518217542676,0.8149822232906911,0.06425280550045061,0,0,1.1724903765839934
2024-04-22 23:00:00,1.409514855923117,1.3911330788613128,1.3768987139216038,1.2412693460430522,-0.5636525552598605,2024-04-22 23:59:59.999,6319450.4706,17226,4005082,2987308.361,0,0.8538997137531839,0.8072505816879056,0.5903798084340981,0.7501083989111271,0.813034061778942,0.007949893884396361,0,0,1.4093957158318586
2024-04-23 00:00:00,1.2374894689930316,1.3209242630289633,1.2912428921640633,1.443785200561388,-0.3912391449530166,2024-04-23 00:59:59.999,7561202.2724,19495,4621063,3434093.3299,0,0.8665709436555107,0.8527529173593837,0.9340140591038677,0.7958037537483024,0.8214167347457532,0.12080571060268683,0,0,1.2412693460430522
2024-04-23 01:00:00,1.4477427196853587,1.3482276914082085,1.4178645417186866,1.2756588307725816,-0.7891866573938121,2024-04-23 01:59:59.999,4656746.3201,16659,3031229,2261071.6664,0,0.8714216488524912,0.8869243113926342,0.5174296957127972,0.7623055800416736,0.8208352151386914,0.022879325638917074,0,0,1.443785200561388
2024-04-23 02:00:00,1.275717332755273,1.28972034488125,1.183242073426302,1.0807850839719177,-0.6591193019867435,2024-04-23 02:59:59.999,5586840.9281,16208,3270828,2429371.9054,0,0.8783512277053267,0.908690347298671,0.08136270357266395,0.6577091081226075,0.797614630160673,-0.2244337270946629,0,0,1.2756588307725816
2024-04-23 03:00:00,1.0845780139440648,1.051790469004943,1.0044820975844835,0.8935534448889264,-0.24372749091705306,2024-04-23 03:59:59.999,8553405.1131,19304,5499176,4042188.5956,0,0.8745894563280647,0.9189714431789295,-0.29454019352926575,0.5012962044536444,0.7450099266194815,-0.5454309036418319,0,0,1.0807850839719177
2024-04-23 04:00:00,0.8896159087566325,0.8684674498871313,0.8368946202327774,0.8209534215710315,-0.15102015423880777,2024-04-23 04:59:59.999,9181490.7349,19085,6144212,4495539.8811,0,0.8641950880488168,0.9247269908731847,-0.43327427530119833,0.3464995729538314,0.6692495545246159,-0.7983874185977389,0,0,0.8935534448889264
2024-04-23 05:00:00,0.8169829676083729,0.9152733271086991,0.9560679374606592,1.0425745453835524,-0.3766702812756439,2024-04-23 05:59:59.999,7575636.7708,18781,5351443,3928138.731,0,0.8657789917866037,0.94284090141543,0.033142612816477145,0.298505467291172,0.5981999524894726,-0.7469261544021538,0,0,0.8209534215710315
2024-04-23 06:00:00,1.0387045774293755,0.9464772452564124,0.8294462879060359,0.8056692061356869,-0.3642240562749314,2024-04-23 06:59:59.999,7660309.1002,20599,5014107,3678243.319,0,0.8602353287043308,0.9467925249859579,-0.42375620805389236,0.1730126620165198,0.5140588229715128,-0.8899402573992928,0,0,1.0425745453835524
2024-04-23 07:00:00,0.8016918221034779,0.7280498182224237,0.639513813574105,0.6260796747703677,0.1337864884527017,2024-04-23 07:59:59.999,11161518.6439,23995,7326587,5319966.758,0,0.8512268761956457,0.9403917464050089,-0.7316509578516415,0.008446973983348342,0.4109440138498048,-1.0972120041566382,0,0,0.8056692061356869
2024-04-23 08:00:00,0.6220208624209407,0.6188361047054337,0.6655829767177046,0.7254270751001198,-0.34374439647702465,2024-04-23 08:59:59.999,7729661.7349,18182,5248990,3811321.0485,0,0.8455842191297691,0.9398831138456692,-0.5123946432603421,-0.08647458858880931,0.3078016114189011,-1.0975134382229454,0,0,0.6260796747703677
2024-04-23 09:00:00,0.7252360945789945,0.6383385535477517,0.7177213030048998,0.6413638902057123,-0.7857456642626669,2024-04-23 09:59:59.999,4561741.4837,13697,3093038,2247891.8324,0,0.838654640276939,0.934621159502318,-0.6623691989934379,-0.19043907162994,0.20266981182031527,-1.1192459558237036,0,0,0.7254270751001198
2024-04-23 10:00:00,0.6373120079258356,0.7319503079908917,0.7922046262723238,0.7636376136884854,-0.6338060467577686,2024-04-23 10:59:59.999,5678403.7317,17190,3788431,2764973.1113,0,0.8397435740966684,0.9365084918135278,-0.38299108421360395,-0.22752840831934776,0.11049544268625876,-0.9776967517705657,0,0,0.6413638902057123
2024-04-23 11:00:00,0.7634639583412363,0.6344380637792881,0.695376306024675,0.656648105641061,-0.6617061414300447,2024-04-23 11:59:59.999,5450881.4562,17281,3430445,2491667.0239,0,0.838258664342491,0.9322467425270653,-0.5875036506541943,-0.292661433619448,0.022586004391072112,-0.9311059120792922,0,100,0.7636376136884854
2024-04-23 12:00:00,0.6564259398069586,0.6422390433162154,0.7363421338217578,0.7559955059708088,-0.5551616970879113,2024-04-23 12:59:59.999,6226347.9033,19089,4067939,2960565.8938,0,0.8415254658016792,0.9337932557604719,-0.353738274948293,-0.3062484780092835,-0.05069746059868704,-0.7713292584014595,0,0,0.656648105641061
2024-04-23 13:00:00,0.7596411719650082,0.8216615726655636,0.732617967658387,0.9470481989126364,-0.22307364203216531,2024-04-23 13:59:59.999,8639808.9655,24942,5372202,3921418.8435,0,0.8503359303431458,0.9461274581408409,0.06419680966391467,-0.24695108978877964,-0.09642385514684017,-0.47029107048884816,0,0,0.7559955059708088
2024-04-23 14:00:00,0.9507804907762167,1.118098795068829,1.0379995930548247,1.0998903532660984,0.6103785528735601,2024-04-23 14:59:59.999,14826070.7284,34640,9873586,7290657.1288,0,0.8692437812130214,0.9666566356900167,0.36700839858852513,-0.1447031701371684,-0.11076053817343672,-0.1273844507313997,0,0,0.9470481989126364
2024-04-23 15:00:00,1.0998691594489598,0.9815816531725893,1.015654596074596,0.9241218757596197,-0.2905335754533432,2024-04-23 15:59:59.999,8214121.0202,21824,5568827,4094329.0516,0,0.8888445899681838,0.9764002776661788,-0.02686584791466872,-0.12587113175552261,-0.11813290139786198,-0.051305020672528096,0,0,1.0998903532660984
2024-04-23 16:00:00,0.9278437725188742,0.9308752861825579,0.9746887682775132,0.9164797680419474,-0.5055595843557783,2024-04-23 16:59:59.999,6648242.7968,18908,4713913,3464564.9209,0,0.9076534468544556,0.9853278825664432,-0.04370180665728887,-0.11330965411219208,-0.12129799365842067,-0.005344067395452399,100,0,0.9241218757596197
2024-04-23 17:00:00,0.912552627013975,1.0244870406256934,0.9858612667676255,1.0463955992423883,-0.6171682577633101,2024-04-23 17:59:59.999,5844942.8899,17071,4303425,3166964.3702,0,0.9261653217898832,1.0012822542865851,0.23741700396786816,-0.05728730962016636,-0.11164218852457632,0.13471362586345717,0,0,0.9164797680419474
2024-04-23 18:00:00,1.046350150181823,0.9308752861825579,0.95979210362403,0.9623324143479851,-0.6336877964426231,2024-04-23 18:59:59.999,5712679.147,18387,3765405,2765085.9321,0,0.9530916853323237,1.011837696211752,0.03410469554290901,-0.043323515377023745,-0.10087966666794124,0.1468035901238991,0,0,1.0463955992423883
2024-04-23 19:00:00,0.9660716362811159,0.8411640215078816,0.95979210362403,0.931763983477292,-0.7979963564497126,2024-04-23 19:59:59.999,4511879.7923,14795,3113008,2281816.4872,0,0.9766522534319613,1.0202434653619332,-0.04068570333302318,-0.043603044380962935,-0.09233046180466394,0.12262493374718082,0,0,0.9623324143479851
2024-04-23 20:00:00,0.931666558895098,0.8450645112763453,0.8033771247624362,0.9508692527714725,-0.2119889647148233,2024-04-23 20:59:59.999,8745427.4178,22085,5932966,4343605.9776,0,1.000707791449656,1.0294044301787015,0.007231870535811472,-0.03751871307007201,-0.0841674279724443,0.11840633483405308,100,0,0.931763983477292
2024-04-23 21:00:00,0.9507804907762167,0.8060596135917047,0.8629637833763771,0.7483533982531366,-0.7155753810176978,2024-04-23 21:59:59.999,5090916.6824,13298,3277857,2393783.5483,0,1.020803570122876,1.026706904545013,-0.4926093823209562,-0.10468382465940297,-0.09224903217060067,-0.05905289133163244,0,0,0.9508692527714725
2024-04-23 22:00:00,0.748172812836337,0.6929454103062511,0.7698596292920992,0.6642902133587333,-0.796653825925664,2024-04-23 22:59:59.999,4496874.2586,16007,3001782,2188402.3188,0,1.032880836123525,1.0193418960714002,-0.6807573333433283,-0.18669428785847955,-0.1165560107765258,-0.23630167836320862,0,0,0.7483533982531366
2024-04-23 23:00:00,0.6640715125594061,0.5954331660946476,0.658134644390963,0.7407112905354644,-0.7158360577175527,2024-04-23 23:59:59.999,5057307.2079,22186,3560857,2584424.4975,0,1.0484228915505978,1.0166050461494012,-0.45918579103796314,-0.22279814060967376,-0.1438561272526707,-0.2689992324277057,0,100,0.6642902133587333
2024-04-24 00:00:00,0.7443500264601133,0.9464772452564124,0.8033771247624362,1.0425745453835524,0.1019234403189542,2024-04-24 00:59:59.999,11025509.816,30943,8192574,6001848.8146,0,1.070201567945219,1.031115895700422,0.29424296092408225,-0.14301010933880678,-0.1483380238962835,-0.019729065472443186,0,0,0.7407112905354644
2024-04-24 01:00:00,1.046350150181823,1.08689487692112,1.1757937410995565,1.1763114304428295,0.0494543896639322,2024-04-24 01:59:59.999,10742990.083,25084,7527326,5563777.6514,0,1.096929943520441,1.0526515280351945,0.5736657433572051,-0.032631231066878215,-0.12791018692615874,0.2523891585730157,0,0,1.0425745453835524
2024-04-24 02:00:00,1.1801476733496667,1.08689487692112,1.0603445900350494,1.1228166764191194,-0.3129913232860427,2024-04-24 02:59:59.999,8085279.0412,19935,4934886,3645002.0222,0,1.1222724033250837,1.070305091485677,0.4257372015774058,0.034420132353960554,-0.09698063244260405,0.3671117310217881,0,0,1.1763114304428295
2024-04-24 03:00:00,1.1228058777063064,1.356028670945136,1.2316562335501264,1.2794798846314177,0.09001738356706776,2024-04-24 03:59:59.999,11109333.9615,25479,8236187,6127218.6094,0,1.1530595322283956,1.0961619944445506,0.7506821655171346,0.14088428442660647,-0.04907529848166682,0.5525580723919384,0,0,1.1228166764191194
2024-04-24 04:00:00,1.2833629055077207,1.9801070338993843,1.3471053846146332,2.024585387104543,0.6955591406644182,2024-04-24 04:59:59.999,15755500.6422,34584,12143029,9148300.9334,0,1.2010716142801705,1.1633134144354713,1.8038856214311372,0.48455843838989987,0.06401661759715717,1.2646675325962868,0,0,1.2794798846314177
2024-04-24 05:00:00,2.0249834624952077,1.9333011566778167,1.7232461671151242,1.6845115936680897,0.32300843756749087,2024-04-24 05:59:59.999,13030295.1632,29529,7960327,6015996.8914,0,1.22423620644536,1.208521406037093,0.9967484224285251,0.6274203303506084,0.18557031071540986,1.3571054436531964,0,0,2.024585387104543
2024-04-24 06:00:00,1.6847554750112563,1.5861575672845154,1.5295895266198225,1.611911570350199,-0.1109207541716965,2024-04-24 06:59:59.999,9715468.1586,21764,5932991,4452696.4067,0,1.2386893280527032,1.2478341672675584,0.8402487404341252,0.7056609418552628,0.29983481455851,1.2774770834690554,0,100,1.6845115936680897
2024-04-24 07:00:00,1.612122533863001,1.5549536491368021,1.6375903453575877,1.5316694393146317,-0.7236627314846719,2024-04-24 07:59:59.999,5178508.2958,16547,3165168,2378561.3023,0,1.2468068347088719,1.281048950162632,0.6655133375103278,0.7296853335651728,0.39647301749198477,1.0849243338333503,0,0,1.611911570350199
2024-04-24 08:00:00,1.5318440199622938,1.6017595263583742,1.6562111761744418,1.6386589473620519,-0.5917215789537731,2024-04-24 08:59:59.999,6159911.8867,18355,4352706,3272017.4719,0,1.2611609623326003,1.3190362611178723,0.827568798034508,0.7769956714703635,0.48407612786287385,0.9862234251708315,0,0,1.5316694393146317
2024-04-24 09:00:00,1.6350592521203433,1.6914707910330462,1.5631070220901637,1.7685747785624972,-0.3323697074800227,2024-04-24 09:59:59.999,8079751.8706,20421,5342536,4013247.1575,0,1.2845235424650083,1.3629107425771085,1.0182133337245716,0.8500969768446587,0.5700620894701708,0.9685574133061663,0,0,1.6386589473620519
2024-04-24 10:00:00,1.7688567752881914,1.7421771580230776,1.767936161075578,1.8373537480215516,-0.2912210255318117,2024-04-24 10:59:59.999,8428916.8546,22095,5515983,4164833.6587,0,1.312043869909121,1.4089700573568937,1.1175031225048968,0.9210087728750503,0.6542779957927651,0.9492210242461896,0,0,1.7685747785624972
2024-04-24 11:00:00,1.8338441436839994,1.7889830352446452,1.838695318179631,1.8029642632920264,-0.5197964569858389,2024-04-24 11:59:59.999,6741806.6558,18023,4003738,3030725.181,0,1.3313476967134446,1.4512704238877998,1.0265832364727803,0.9530093921623565,0.7286125800427127,0.8412757585390169,100,0,1.8373537480215516
2024-04-24 12:00:00,1.8032618526742095,1.7538786273284728,1.7791086595656902,1.6997958091034384,-0.26610461813283975,2024-04-24 12:59:59.999,8618976.1124,19735,5714894,4315156.8939,0,1.343820938648542,1.4860538506841696,0.7524597245034477,0.9299009423036472,0.7830529142959467,0.6239475421169626,0,0,1.8029642632920264
2024-04-24 13:00:00,1.7000466205161555,1.5783565877475882,1.239104565876868,1.1266377302779556,1.5132890002558115,2024-04-24 13:59:59.999,21620346.4922,41105,12610108,9395364.3105,0,1.3454048423863396,1.4869282113535007,-0.4400772588044595,0.6981133110426715,0.7761788809832657,-0.04586117881233962,0,0,1.6997958091034384
2024-04-24 14:00:00,1.1266286640825303,1.1688051620588646,0.4644780038956573,0.6719323210764055,4.728956914554292,2024-04-24 14:59:59.999,44219307.907,73767,28684800,20874022.4727,0,1.3300607749264857,1.4619492419642366,-1.0907634950218446,0.3472504478033653,0.6943480737596757,-0.8647018983921226,0,0,1.1266377302779556
2024-04-24 15:00:00,0.6717170853118536,0.5486272888730799,0.25592469874687246,0.17901637328648995,1.5243252242789236,2024-04-24 15:59:59.999,20941164.4221,41193,13393722,9634854.6783,0,1.3048173091054467,1.4099611312521496,-1.6208855046822677,-0.10638344171433277,0.5301936109141607,-1.7640197037183758,0,0,0.6719323210764055
2024-04-24 16:00:00,0.1709320700264879,0.174180271100529,0.11813055070213678,0.18665848100416646,1.2128272903933162,2024-04-24 16:59:59.999,18587453.2296,40171,13006308,9288088.6997,0,1.285513482301123,1.3604457034487432,-1.6051699644117299,-0.45881889791554714,0.322196336348864,-2.2429661367611957,100,0,0.17901637328648995
2024-04-24 17:00:00,0.1824004291551591,0.4277121060506946,0.31923552352418416,0.35860590465180914,0.7030633319638863,2024-04-24 17:59:59.999,15092208.3191,30347,10123215,7279474.986,0,1.2660116675295754,1.3226355601800983,-1.2488006251717183,-0.6700007917743094,0.10985507429891031,-2.2904206048791798,0,0,0.18665848100416646
2024-04-24 18:00:00,0.3582486024614726,0.2677920255436689,0.14047554768236564,-0.019678427373009875,0.8222213118467244,2024-04-24 18:59:59.999,15862734.3527,30331,10225515,7318480.336,0,1.2410651836593751,1.2648284609128704,-1.6436280348511165,-0.962174709252492,-0.12358150749440977,-2.520869514259332,0,0,0.35860590465180914
2024-04-24 19:00:00,-0.020207248784720563,0.16247880179513813,-0.06435359130305252,0.2210479657336916,0.7744741813893052,2024-04-24 19:59:59.999,15438123.081,33120,11142964,7930041.2807,0,1.2159207118219508,1.2229572109881302,-1.1761584108793364,-1.0961484732453526,-0.3394772863746163,-2.329250759476042,0,0,-0.019678427373009875
2024-04-24 20:00:00,0.21680550654117708,0.1546778222582109,0.12557888302887835,0.04145843436837665,-0.13005879384147973,2024-04-24 20:59:59.999,9084372.8392,23576,6625573,4717024.7089,0,1.1874104445417235,1.1725305343430967,-1.3683813469670096,-1.2528954122940728,-0.54629481573365,-2.230078396758334,0,0,0.2210479657336916
2024-04-24 21:00:00,0.04095733323486784,0.06886704735200258,0.04364722743471275,0.22486901959253197,-0.3999648852736126,2024-04-24 21:59:59.999,7174580.2988,19101,5187559,3689886.5659,0,1.1648398162782008,1.1344957776849962,-1.0217842945451523,-1.2976677160125591,-0.7214892280360237,-1.8846220146999437,0,0,0.04145843436837665
2024-04-24 22:00:00,0.2244510792936288,0.06886704735200258,-0.13138858224373082,-0.2412995511855307,-0.017925732381155107,2024-04-24 22:59:59.999,9815469.92,24759,6380271,4515056.2042,0,1.1291029881943047,1.071482638503147,-1.5076187256220155,-1.4833077264951215,-0.9020314642023821,-1.9430425644714195,0,0,0.22486901959253197
2024-04-24 23:00:00,-0.23810607222949523,-0.3211819294944027,-0.2766310626152081,-0.17634163558530808,0.5527463434626245,2024-04-24 23:59:59.999,13680831.6265,32596,9250309,6486178.8948,0,1.0941581119792991,1.0146290373050397,-1.3856668952787656,-1.5898696693124326,-1.06964821826642,-1.801842369834447,0,100,-0.2412995511855307
2024-04-25 00:00:00,-0.17694149020991107,0.014260190593503239,-0.060629425139681725,0.05292159594488503,-0.0036023721382207534,2024-04-25 00:59:59.999,9922080.5287,25236,7487950,5302382.9813,0,1.0590152477970696,0.9730229931647847,-0.9662671763725367,-1.5753107979571923,-1.2005742824278105,-1.4010269484360909,0,0,-0.17634163558530808
2024-04-25 01:00:00,0.04860290598731533,0.06496655758353896,-0.004766932689111632,-0.1839837433029803,-0.31689186404910114,2024-04-25 01:59:59.999,7765646.7519,22912,5724197,4074750.4493,0,1.0220904919098237,0.9195966210599751,-1.2279869160611103,-1.6304408290412025,-1.317308886446661,-1.2459969914529248,0,0,0.05292159594488503
2024-04-25 02:00:00,-0.18840984933858232,-0.020844217322673674,-0.22821690249138374,0.10259529610975893,0.43175735506443064,2024-04-25 02:59:59.999,12949263.3576,32374,9408664,6653975.5998,0,0.9873436036620369,0.8845379058895289,-0.7328414299179393,-1.5549085967471155,-1.394264238744702,-0.8114415883331472,0,0,-0.1839837433029803
2024-04-25 03:00:00,0.09829912887822825,0.04156361897275291,-0.00849109885248242,-0.023499481231846,0.7158684552692495,2024-04-25 03:59:59.999,14975501.3425,31920,10423426,7387101.771,0,0.9536856492339792,0.8436941400560622,-0.8832084743234827,-1.5234169616972222,-1.448977392891798,-0.5684639815246845,0,0,0.10259529610975893
2024-04-25 04:00:00,-0.020207248784720563,-0.1105554819973456,-0.3585627182093737,0.04145843436837665,1.5013299382300702,2024-04-25 04:59:59.999,20332919.8253,41821,14008942,9862302.3107,0,0.9267592856915498,0.8081405250162076,-0.7690470800080882,-1.4594044331121652,-1.478821741640046,-0.29679286435406277,0,0,-0.023499481231846
2024-04-25 05:00:00,0.04478011961109158,-0.013043237785742104,0.006405565801000732,-0.019678427373009875,-0.087311153183682,2024-04-25 05:59:59.999,9340711.7925,23039,6144524,4354376.8997,0,0.9030997236083029,0.7705097016377628,-0.8490369930390812,-1.4151158387290224,-1.493062064670782,-0.1263317975256598,0,0,0.04145843436837665
2024-04-25 06:00:00,-0.01638446240849682,-0.04424715593345539,0.11813055070213678,0.02235316507419177,-0.7684547167695809,2024-04-25 06:59:59.999,4577300.8615,15707,3495966,2482054.7189,0,0.8824099810334166,0.7367412309026207,-0.7672002585549663,-1.3503975449155081,-1.4903746065554278,0.05859020179928913,100,0,-0.019678427373009875
2024-04-25 07:00:00,0.021843401353744872,-0.07155058431270507,-0.12766441608036005,-0.2298363896090181,-0.4319696517063499,2024-04-25 07:59:59.999,6903692.3566,19686,5036669,3555854.7655,0,0.8494449844906514,0.689977209445132,-1.1079974974231688,-1.3741827583049337,-1.4933992057482375,-0.003809296904549895,0,0,0.02235316507419177
2024-04-25 08:00:00,-0.23046049947704775,-0.22366968528280357,-0.2505618994716126,-0.31007852064458524,-0.07182177807104395,2024-04-25 08:59:59.999,9362544.4062,25108,6670306,4683546.8854,0,0.820538741275976,0.6404907697576598,-1.2103246709685134,-1.4063912071797338,-1.5028259584294663,-0.07374752524330604,0,0,-0.2298363896090181
2024-04-25 09:00:00,-0.30691622700153115,-0.25487360343051685,-0.2691827302884665,-0.34446800537411465,-0.35103039621980403,2024-04-25 09:59:59.999,7423341.5879,20552,5272552,3701449.9701,0,0.7953942694385518,0.5909922741533576,-1.255404189323313,-1.428659725865957,-1.5152119634277001,-0.10607490768313974,100,0,-0.31007852064458524
2024-04-25 10:00:00,-0.3413213043875491,-0.5123059281491418,-0.5224260293977091,-0.531699644457106,1.1034398818876519,2024-04-25 10:59:59.999,17321965.9357,37841,12272346,8517664.4628,0,0.7628252488302292,0.5328035260334827,-1.4956816794903047,-1.4967943888654525,-1.5399437283705557,-0.24094211753436595,0,0,-0.34446800537411465
2024-04-25 11:00:00,-0.5324606231987575,-0.33288339879979795,-0.39952854600646065,-0.21073112031483746,-0.35474137232025943,2024-04-25 11:59:59.999,7379533.5874,24153,5316838,3723193.6691,0,0.7407495904847746,0.4951218953021618,-0.7839303094888901,-1.4208447945858687,-1.5432060106845327,-0.006405788293040966,0,0,-0.531699644457106
2024-04-25 12:00:00,-0.20752378121970527,-0.06765009454424145,-0.23938940098149608,-0.33300484379760625,0.27435000078915905,2024-04-25 12:59:59.999,11809432.4868,36112,8167222,5755779.4708,0,0.7123383171881511,0.451975040076072,-0.9583740101082108,-1.3892062688646503,-1.5389327522075018,0.0759137583174572,0,0,-0.21073112031483746
2024-04-25 13:00:00,-0.3298529452588778,-0.27437605227283496,-0.3809077151896026,-0.1686995278676358,0.7014196626988723,2024-04-25 13:59:59.999,14694715.1225,41639,11389008,7978983.7177,0,0.6909556167279779,0.4198497879715444,-0.6186105460127264,-1.291568174301947,-1.5142725981918872,0.29862371956329753,0,0,-0.33300484379760625
2024-04-25 14:00:00,-0.16547313108123984,0.02596165989889843,-0.049456926649565226,-0.10374161226741316,0.6177883664621379,2024-04-25 14:59:59.999,14293086.0283,34085,10001420,7094047.1876,0,0.6686819704152993,0.39267278416145057,-0.4872198087301843,-1.1783736479492433,-1.4699185655029878,0.5137630451073293,0,0,-0.1686995278676358
2024-04-25 15:00:00,-0.10430854906165143,0.1936827199428514,-0.015939431179223997,0.3127532583457714,0.3172808333380849,2024-04-25 15:59:59.999,12243613.082,31061,8311766,5921402.311,0,0.6522489691357158,0.3902109192666028,0.2548504270586468,-0.9302934943682426,-1.3804645370363626,1.0064431735180228,0,0,-0.10374161226741316
2024-04-25 16:00:00,0.31237516594678344,0.2599910460067416,0.26709719723698483,0.2630795581808975,0.7136944298003788,2024-04-25 16:59:59.999,15101774.7049,30695,11051807,7910219.3007,0,0.6305692867247039,0.38502503054468806,0.16270445983263906,-0.7437790567267132,-1.2683243729090983,1.254270430210279,0,0,0.3127532583457714
2024-04-25 17:00:00,0.2588561566796425,0.2755930050805961,0.34530468666777964,0.4121006586755192,-0.09655612264682938,2024-04-25 17:59:59.999,9393207.8916,22896,6193578,4444378.917,0,0.6173040929207049,0.3885042126532473,0.406661543140366,-0.5375454927153662,-1.133745327614329,1.4993966361967273,0,0,0.2630795581808975
2024-04-25 18:00:00,0.4155903981048373,0.46671700373533515,0.4607538377322865,0.6069744054761829,0.13080079443915313,2024-04-25 18:59:59.999,11065074.2469,25619,8160944,5888857.0741,0,0.609285580248129,0.4029122597069853,0.7039240800947425,-0.3020404274082126,-0.9748470484275965,1.7650641394885915,0,0,0.4121006586755192
2024-04-25 19:00:00,0.6105525032922695,0.46671700373533515,0.49054716703925694,0.5076270051464351,-0.4518877995287448,2024-04-25 19:59:59.999,6913281.074,17326,4060944,2930919.8063,0,0.5953274285588541,0.4111141502107705,0.49440238164685324,-0.1500578196543792,-0.8146640176273383,1.7790989875858574,0,0,0.6069744054761829
2024-04-25 20:00:00,0.5073372711342157,0.5057219014199756,0.5538579918165686,0.5611217591701452,-0.3481841950929841,2024-04-25 20:59:59.999,7668153.9791,19931,5138780,3716599.1671,0,0.5849330602796008,0.4220319322326277,0.5809254207007924,-0.011337419101746717,-0.6563384302960326,1.758807954936779,0,0,0.5076270051464351
2024-04-25 21:00:00,0.5646790667775761,0.5408263093361526,0.6357896474107342,0.4923427897110906,-0.8126244970173122,2024-04-25 21:59:59.999,4354882.2565,13385,2833612,2052938.5505,0,0.5735487521642274,0.4286161647189974,0.42569489625836443,0.07228541504922292,-0.5114854876117115,1.611630462339622,0,0,0.5611217591701452
2024-04-25 22:00:00,0.48822333925309264,0.3536028004498772,0.4942713332026277,0.33950063535762853,-0.6327250021743972,2024-04-25 22:59:59.999,5609814.982,13629,4155819,2992971.0452,0,0.5577097147863215,0.4262635226300223,0.09111677869937493,0.08213848726609536,-0.3934595592801005,1.318567532992376,0,0,0.4923427897110906
2024-04-25 23:00:00,0.3391346705803539,0.3028964334598458,0.434684674588691,0.4006374970990108,-0.7305393565265151,2024-04-25 23:59:59.999,4908287.285,12804,3394409,2442042.9757,0,0.5487012622776418,0.4274746087670477,0.2109063249672862,0.1095531074090107,-0.2930746593739753,1.1258538974346197,0,0,0.33950063535762853
2024-04-26 00:00:00,0.4041220389761618,0.36920475952373166,0.2894421942172137,0.4121006586755192,0.6944732406361134,2024-04-26 00:59:59.999,15020090.0876,29652,10183283,7315279.6096,0,0.5421676593592544,0.4292891015335536,0.23424765759910599,0.13289438410934296,-0.20768875391737943,0.9620022964755989,100,0,0.4006374970990108
2024-04-26 01:00:00,0.41176761172860926,0.5174233707253666,0.1590963784992196,0.5764059746054939,2.475735598393456,2024-04-26 01:59:59.999,27641910.131,56888,19290415,13848360.2092,0,0.5379109180639405,0.4403620073042626,0.562607351217607,0.20668590860753405,-0.12332639638651659,0.9508208824912167,0,0,0.4121006586755192
2024-04-26 02:00:00,0.5723246395300278,0.704646879611642,0.6059963181037638,0.5878691361820022,0.9439906107077355,2024-04-26 02:59:59.999,16957918.08,31887,11742785,8519255.0703,0,0.5261306340141245,0.45165158167960795,0.5850841326619899,0.2652554402734391,-0.04309448094261204,0.9056992211095852,100,0,0.5764059746054939
2024-04-26 03:00:00,0.5914385714111465,0.6344380637792881,0.5501338256531978,0.5076270051464351,0.21627766552604327,2024-04-26 03:59:59.999,11721769.6948,24912,8009787,5801591.1532,0,0.5088066868820411,0.45794212622368324,0.3642714841440576,0.27888688340974876,0.024056624886105136,0.7628022019460207,0,0,0.5878691361820022
2024-04-26 04:00:00,0.5073372711342157,0.41601063674530375,0.44585717307880335,0.4388480356873763,-0.1544502226188531,2024-04-26 04:59:59.999,9018504.3286,21051,5978108,4307275.5716,0,0.49108676381550975,0.46008058152551135,0.17729234553668588,0.26119814918596523,0.07392925661863382,0.5740491723802106,0,0,0.5076270051464351
2024-04-26 05:00:00,0.4385271163621797,0.6773434512323923,0.5613063241433102,0.7827428829826659,-0.5026349880243067,2024-04-26 05:59:59.999,6584184.6993,17540,4941758,3585871.9441,0,0.47821754594596433,0.4816621819396557,0.8816974390512762,0.36472294571826497,0.1363495841483696,0.7111223642956632,0,0,0.4388480356873763
2024-04-26 06:00:00,0.7825778902223549,0.6734429614639287,0.47937466854914457,0.32039536606344365,0.477855758501697,2024-04-26 06:59:59.999,13579764.1379,26731,7947854,5750162.1365,0,0.4340662292550497,0.47614447020877054,-0.18056001643230765,0.27767318939610935,0.1673478331055789,0.36786216129384547,0,0,0.7827428829826659
2024-04-26 07:00:00,0.3200207386992309,0.30679692322830937,0.30433885887069684,0.3242164199222798,0.1670591329436385,2024-04-26 07:59:59.999,11257058.0629,28861,7850090,5630617.1775,0,0.39882437108920543,0.47106010606457244,-0.1726938207984752,0.20672312013527266,0.17671096874444328,0.1315164538486462,100,0,0.32039536606344365
